seed,fold,best_c,best_class_weight,best_threshold,n_features_selected,lasso_c_chosen,n_test_transcripts,test_true_positive,test_false_positive,test_false_negative,test_true_negative,test_recall,val_recall,test_precision,val_precision,test_f1,val_f1,test_f2,val_f2,test_average_precision,val_average_precision
3,1,1.5,balanced,0.35,768,,10,112,123,26,461,0.8115942028985508,0.9125,0.4765957446808511,0.4397590361445783,0.6005361930294906,0.5934959349593496,0.7115628970775095,0.7510288065843621,0.7574982844800057,0.6447480168069328
3,2,1.5,balanced,0.25,768,,9,134,237,6,338,0.9571428571428572,0.9454545454545454,0.3611859838274933,0.4444444444444444,0.5244618395303327,0.6046511627906976,0.719656283566058,0.771513353115727,0.7879180517798396,0.7732677180109093
3,3,1.5,balanced,0.35,768,,10,114,148,10,450,0.9193548387096774,0.9078947368421053,0.4351145038167939,0.4339622641509434,0.5906735751295337,0.5872340425531914,0.7519788918205804,0.7451403887688985,0.7689892725681471,0.6961852479927184
3,4,1.5,balanced,0.3,768,,10,131,172,9,410,0.9357142857142857,0.9358974358974359,0.43234323432343236,0.3686868686868687,0.5914221218961625,0.5289855072463768,0.7589803012746235,0.7156862745098039,0.7487247061987861,0.6474090273672616
3,5,1.5,balanced,0.3,768,,10,157,177,12,384,0.9289940828402367,0.9295774647887324,0.47005988023952094,0.375,0.6242544731610338,0.5344129554655871,0.7772277227722773,0.717391304347826,0.760842526901281,0.6293720829401777
4,1,0.25,balanced,0.45,768,,10,115,111,38,458,0.7516339869281046,0.856,0.5088495575221239,0.5572916666666666,0.6068601583113457,0.6750788643533123,0.6861575178997613,0.773121387283237,0.708503021777671,0.7570386267761707
4,2,1.5,balanced,0.5,768,,9,96,91,28,500,0.7741935483870968,0.9090909090909091,0.5133689839572193,0.5729166666666666,0.617363344051447,0.7028753993610224,0.7027818448023426,0.8136094674556213,0.7546324795980126,0.850027234017319
4,3,2.0,balanced,0.4,768,,10,114,145,14,449,0.890625,0.9,0.44015444015444016,0.45,0.5891472868217055,0.6,0.7392996108949417,0.75,0.7740992987905397,0.7358034472911618
4,4,0.25,balanced,0.45,768,,10,123,124,16,459,0.8848920863309353,0.8333333333333334,0.4979757085020243,0.41935483870967744,0.6373056994818653,0.5579399141630901,0.7658779576587795,0.69593147751606,0.7194927435312221,0.7159621967386625
4,5,2.0,balanced,0.4,768,,10,150,133,17,430,0.8982035928143712,0.9195402298850575,0.5300353356890459,0.5228758169934641,0.6666666666666666,0.6666666666666666,0.7886435331230284,0.7984031936127745,0.7823853867633489,0.8257071401050723
5,1,1.5,balanced,0.4,768,,10,115,107,35,465,0.7666666666666667,0.8992805755395683,0.5180180180180181,0.5681818181818182,0.6182795698924731,0.6963788300835655,0.6995133819951338,0.8054123711340206,0.7336253945518613,0.8179974449755456
5,2,1.5,balanced,0.3,768,,9,112,176,12,415,0.9032258064516129,0.9272727272727272,0.3888888888888889,0.42857142857142855,0.5436893203883495,0.5862068965517241,0.7142857142857143,0.7522123893805309,0.7529948904745575,0.7185412049820781
5,3,2.0,balanced,0.35,768,,10,91,149,14,468,0.8666666666666667,0.917910447761194,0.37916666666666665,0.5466666666666666,0.527536231884058,0.6852367688022284,0.6893939393939394,0.8081471747700394,0.63754381613107,0.8328066244435951
